Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin
South Korea,KOR,8/7/2021,13999147,1042769,11520276,1168073,0,0,0,0,1,0
South Korea,KOR,8/8/2021,14029217,1043368,11521234,1168094,0,0,0,0,1,0
South Korea,KOR,8/9/2021,14549261,1058809,11598658,1168165,0,0,0,0,1,0
South Korea,KOR,8/10/2021,14916070,1069068,11657084,1168257,0,0,0,0,1,0
South Korea,KOR,8/11/2021,15201763,1076908,11707559,1168310,0,0,0,0,1,0
South Korea,KOR,8/12/2021,15501606,1081827,12280381,1168358,0,0,0,0,1,0
South Korea,KOR,8/13/2021,15883566,1089474,12757219,1168435,0,0,0,0,1,0
South Korea,KOR,8/14/2021,16052653,1092996,12911988,1168471,0,0,0,0,1,0
South Korea,KOR,8/15/2021,16073114,1093267,12916414,1168513,0,0,0,0,1,0
South Korea,KOR,8/16/2021,16456785,1407424,13148928,1168590,0,0,0,0,1,0
South Korea,KOR,8/17/2021,16959240,1672550,13604337,1168655,0,0,0,0,1,0
South Korea,KOR,8/18/2021,17330939,1847591,13903256,1168734,0,0,0,0,1,0
South Korea,KOR,8/19/2021,17679828,2027105,14175473,1168805,0,0,0,0,1,0
South Korea,KOR,8/20/2021,18138626,2281748,14488335,1168874,0,0,0,0,1,0
South Korea,KOR,8/21/2021,18354399,2433331,14611220,1168907,0,0,0,0,1,0
South Korea,KOR,8/22/2021,18382041,2446630,14613765,1168923,0,0,0,0,1,0
South Korea,KOR,8/23/2021,18773640,2455928,15312698,1173437,0,0,0,0,1,0
South Korea,KOR,8/24/2021,19175128,2466670,15893356,1182817,0,0,0,0,1,0
South Korea,KOR,8/25/2021,19544277,2476884,16349031,1194270,0,0,0,0,1,0
South Korea,KOR,8/26/2021,20200392,2487351,16744473,1204156,0,0,0,0,1,0
South Korea,KOR,8/27/2021,20820854,2498737,17253695,1211249,0,0,0,0,1,0
South Korea,KOR,8/28/2021,21096148,2503819,17494381,1217375,0,0,0,0,1,0
South Korea,KOR,8/29/2021,21111050,2504127,17507740,1219595,0,0,0,0,1,0
South Korea,KOR,8/30/2021,21537855,2523038,18033154,1229379,0,0,0,0,1,0
South Korea,KOR,8/31/2021,21816938,2540912,18484312,1244998,0,0,0,0,1,0
South Korea,KOR,9/1/2021,22159991,2559664,18802849,1262228,0,0,0,0,1,0
South Korea,KOR,9/2/2021,22459929,2580034,19133336,1280594,0,0,0,0,1,0
South Korea,KOR,9/3/2021,22924166,2609253,19540351,1297430,0,0,0,0,1,0
South Korea,KOR,9/4/2021,23100677,2628842,19706919,1306456,0,0,0,0,1,0
South Korea,KOR,9/5/2021,23110881,2630676,19707327,1309049,0,0,0,0,1,0
South Korea,KOR,9/6/2021,24135818,2952574,19721586,1318383,0,0,0,0,1,0
South Korea,KOR,9/7/2021,24915355,3133420,19735194,1330071,0,0,0,0,1,0
South Korea,KOR,9/8/2021,25450762,3258697,19744552,1342360,0,0,0,0,1,0
South Korea,KOR,9/9/2021,26021684,3389461,19753187,1354018,0,0,0,0,1,0
South Korea,KOR,9/10/2021,26850247,3601626,19763158,1364828,0,0,0,0,1,0
South Korea,KOR,9/11/2021,27248114,3723831,19765604,1374612,0,0,0,0,1,0
South Korea,KOR,9/12/2021,27280299,3733721,19766046,1377572,0,0,0,0,1,0
South Korea,KOR,9/13/2021,28113257,4135616,19768812,1384916,0,0,0,0,1,0
South Korea,KOR,9/14/2021,28653827,4399572,19771780,1395227,0,0,0,0,1,0
South Korea,KOR,9/15/2021,29286624,4561753,19774268,1405360,0,0,0,0,1,0
South Korea,KOR,9/16/2021,29820315,4751275,19776882,1415352,0,0,0,0,1,0
South Korea,KOR,9/17/2021,30541796,5109696,19781004,1427066,0,0,0,0,1,0
South Korea,KOR,9/18/2021,30882186,5342390,19782000,1431979,0,0,0,0,1,0
South Korea,KOR,9/19/2021,30917588,5354347,19782216,1432185,0,0,0,0,1,0
South Korea,KOR,9/20/2021,30940925,5375667,19782527,1432235,0,0,0,0,1,0
South Korea,KOR,9/21/2021,30947977,5380259,19782816,1432256,0,0,0,0,1,0
South Korea,KOR,9/22/2021,30973824,5398451,19783136,1432394,0,0,0,0,1,0
South Korea,KOR,9/23/2021,31528450,5771394,19785784,1437347,0,0,0,0,1,0
South Korea,KOR,9/24/2021,32150571,6170548,19789088,1441915,0,0,0,0,1,0
South Korea,KOR,9/25/2021,32464996,6383593,19789843,1442831,0,0,0,0,1,0
South Korea,KOR,9/26/2021,32499283,6398708,19790004,1443582,0,0,0,0,1,0
South Korea,KOR,9/27/2021,33139313,6879577,19792250,1447445,0,0,0,0,1,0
South Korea,KOR,9/28/2021,33719720,7238398,19795696,1450866,0,0,0,0,1,0
South Korea,KOR,9/29/2021,34202333,7502816,19799856,1455221,0,0,0,0,1,0
South Korea,KOR,9/30/2021,34748842,7822420,19814644,1458827,0,0,0,0,1,0
South Korea,KOR,10/1/2021,35460615,8168719,19851385,1461505,0,0,0,0,1,0
South Korea,KOR,10/2/2021,35796049,8359629,19854115,1463452,0,0,0,0,1,0
South Korea,KOR,10/3/2021,35822046,8370565,19854323,1463548,0,0,0,0,1,0
South Korea,KOR,10/4/2021,36010279,8398473,19874434,1463799,0,0,0,0,1,0
South Korea,KOR,10/5/2021,36703488,8457241,19930064,1466606,0,0,0,0,1,0
South Korea,KOR,10/6/2021,37169183,8502020,19963650,1469432,0,0,0,0,1,0
South Korea,KOR,10/7/2021,37826395,8550963,20001979,1471905,0,0,0,0,1,0
South Korea,KOR,10/8/2021,38816366,8650350,20054097,1474141,0,0,0,0,1,0
South Korea,KOR,10/9/2021,38908618,8669395,20057595,1474575,0,0,0,0,1,0
South Korea,KOR,10/10/2021,38924295,8673172,20058942,1474865,0,0,0,0,1,0
South Korea,KOR,10/11/2021,39031865,8818696,20066269,1475024,0,0,0,0,1,0
South Korea,KOR,10/12/2021,39514300,9015526,20092773,1477096,0,0,0,0,1,0
South Korea,KOR,10/13/2021,39843806,9130529,20116015,1479185,0,0,0,0,1,0
South Korea,KOR,10/14/2021,40213528,9252778,20136892,1480663,0,0,0,0,1,0
South Korea,KOR,10/15/2021,40758123,9490754,20164390,1482742,0,0,0,0,1,0
South Korea,KOR,10/16/2021,41008464,9648670,20175045,1483576,0,0,0,0,1,0
South Korea,KOR,10/17/2021,41023371,9654562,20175318,1484077,0,0,0,0,1,0
South Korea,KOR,10/18/2021,41483029,9882206,20190475,1485396,0,0,0,0,1,0
South Korea,KOR,10/19/2021,41806615,10028082,20206327,1486610,0,0,0,0,1,0
South Korea,KOR,10/20/2021,42084495,10121599,20230889,1487965,0,0,0,0,1,0
South Korea,KOR,10/21/2021,42410283,10260522,20239767,1488942,0,0,0,0,1,0
South Korea,KOR,10/22/2021,42853986,10511344,20249729,1490470,0,0,0,0,1,0
South Korea,KOR,10/23/2021,43084731,10663733,20252605,1490981,0,0,0,0,1,0
South Korea,KOR,10/24/2021,43097739,10670703,20252747,1491515,0,0,0,0,1,0
South Korea,KOR,10/25/2021,43397271,10884168,20259345,1492744,0,0,0,0,1,0
South Korea,KOR,10/26/2021,43586482,11021741,20266724,1494035,0,0,0,0,1,0
South Korea,KOR,10/27/2021,43799398,11150856,20273466,1495098,0,0,0,0,1,0
South Korea,KOR,10/28/2021,44158306,11480625,20280685,1496140,0,0,0,0,1,0
South Korea,KOR,10/29/2021,44533769,11868475,20289184,1497553,0,0,0,0,1,0
South Korea,KOR,10/30/2021,44717264,12081560,20290885,1498068,0,0,0,0,1,0
South Korea,KOR,10/31/2021,44730078,12092947,20290985,1498350,0,0,0,0,1,0
South Korea,KOR,11/1/2021,44880055,12177936,20292984,1498991,0,0,0,0,1,0
South Korea,KOR,11/2/2021,45002581,12240418,20295209,1499519,0,0,0,0,1,0
South Korea,KOR,11/3/2021,45148317,12291341,20297097,1500252,0,0,0,0,1,0
South Korea,KOR,11/4/2021,45297019,12370798,20298790,1501102,0,0,0,0,1,0
South Korea,KOR,11/5/2021,45481805,12476126,20301358,1501885,0,0,0,0,1,0
South Korea,KOR,11/6/2021,45572094,12516446,20301794,1502094,0,0,0,0,1,0
South Korea,KOR,11/7/2021,45576341,12519485,20301869,1502217,0,0,0,0,1,0
South Korea,KOR,11/8/2021,45833868,12725582,20303075,1503365,0,0,0,0,1,0
South Korea,KOR,11/9/2021,45976416,12855226,20304267,1504153,0,0,0,0,1,0
South Korea,KOR,11/10/2021,46170254,12931826,20305440,1505506,0,0,0,0,1,0
South Korea,KOR,11/11/2021,46347594,13034324,20306538,1506877,0,0,0,0,1,0
South Korea,KOR,11/12/2021,46561399,13191276,20308059,1508389,0,0,0,0,1,0
South Korea,KOR,11/13/2021,46683382,13276886,20308303,1508615,0,0,0,0,1,0
South Korea,KOR,11/14/2021,46688461,13279654,20308333,1508859,0,0,0,0,1,0
South Korea,KOR,11/15/2021,46928064,13355379,20309029,1509898,0,0,0,0,1,0
South Korea,KOR,11/16/2021,47108815,13396400,20309832,1511274,0,0,0,0,1,0
South Korea,KOR,11/17/2021,47321575,13430097,20310709,1512961,0,0,0,0,1,0
South Korea,KOR,11/18/2021,47510197,13476915,20311680,1514373,0,0,0,0,1,0
South Korea,KOR,11/19/2021,47728007,13540604,20312945,1516014,0,0,0,0,1,0
South Korea,KOR,11/20/2021,47810560,13566590,20313101,1516195,0,0,0,0,1,0
South Korea,KOR,11/21/2021,47814833,13568022,20313141,1516322,0,0,0,0,1,0
South Korea,KOR,11/22/2021,48052764,13617960,20313681,1517120,0,0,0,0,1,0
South Korea,KOR,11/23/2021,48238701,13650380,20314186,1518254,0,0,0,0,1,0
South Korea,KOR,11/24/2021,48476955,13680947,20314841,1519421,0,0,0,0,1,0
South Korea,KOR,11/25/2021,48750545,13727847,20315615,1520483,0,0,0,0,1,0
South Korea,KOR,11/26/2021,49124957,13793796,20316716,1521671,0,0,0,0,1,0
South Korea,KOR,11/27/2021,49251143,13819063,20316883,1521826,0,0,0,0,1,0
South Korea,KOR,11/28/2021,49255535,13820300,20316964,1522051,0,0,0,0,1,0
South Korea,KOR,11/29/2021,49535330,13859380,20317643,1522635,0,0,0,0,1,0
South Korea,KOR,11/30/2021,49764040,13892251,20318476,1523645,0,0,0,0,1,0
South Korea,KOR,12/1/2021,49989410,13920153,20319155,1524262,0,0,0,0,1,0
South Korea,KOR,12/2/2021,50216062,13961026,20319677,1524875,0,0,0,0,1,0
South Korea,KOR,12/3/2021,50551171,14033766,20320095,1525776,0,0,0,0,1,0
South Korea,KOR,12/4/2021,50691164,14066295,20320133,1525860,0,0,0,0,1,0
South Korea,KOR,12/5/2021,50697179,14067965,20320150,1526024,0,0,0,0,1,0
South Korea,KOR,12/6/2021,51017958,14155890,20320272,1526568,0,0,0,0,1,0
South Korea,KOR,12/7/2021,51306182,14243850,20320401,1527200,0,0,0,0,1,0
South Korea,KOR,12/8/2021,51610188,14344477,20320527,1528176,0,0,0,0,1,0
South Korea,KOR,12/9/2021,51967556,14537047,20320687,1529014,0,0,0,0,1,0
South Korea,KOR,12/10/2021,52448813,14956722,20320944,1530054,0,0,0,0,1,0
South Korea,KOR,12/11/2021,52633313,15113863,20321001,1530144,0,0,0,0,1,0
South Korea,KOR,12/12/2021,52641401,15118291,20321011,1530146,0,0,0,0,1,0
South Korea,KOR,12/13/2021,53109176,15579494,20321216,1530907,0,0,0,0,1,0
South Korea,KOR,12/14/2021,53550461,16046545,20321309,1531531,0,0,0,0,1,0
South Korea,KOR,12/15/2021,54168005,16508885,20321469,1532449,0,0,0,0,1,0
South Korea,KOR,12/16/2021,54827154,16931627,20321656,1533302,0,0,0,0,1,0
South Korea,KOR,12/17/2021,55693398,17445824,20321858,1534486,0,0,0,0,1,0
South Korea,KOR,12/18/2021,56123722,17659483,20321900,1534607,0,0,0,0,1,0
South Korea,KOR,12/19/2021,56153453,17667920,20321908,1534619,0,0,0,0,1,0
South Korea,KOR,12/20/2021,56850449,17998966,20322028,1535186,0,0,0,0,1,0
South Korea,KOR,12/21/2021,57357129,18302516,20322112,1535743,0,0,0,0,1,0
South Korea,KOR,12/22/2021,57859259,18555693,20322268,1536158,0,0,0,0,1,0
South Korea,KOR,12/23/2021,58337986,18792982,20322453,1536439,0,0,0,0,1,0
South Korea,KOR,12/24/2021,58950535,19104816,20322538,1536776,0,0,0,0,1,0
South Korea,KOR,12/25/2021,59008280,19123031,20322549,1536779,0,0,0,0,1,0
South Korea,KOR,12/26/2021,59033457,19128828,20322577,1536781,0,0,0,0,1,0
South Korea,KOR,12/27/2021,59669337,19398157,20322708,1536985,0,0,0,0,1,0
South Korea,KOR,12/28/2021,60141588,19636701,20322811,1537197,0,0,0,0,1,0
South Korea,KOR,12/29/2021,60582269,19831532,20322916,1537415,0,0,0,0,1,0
South Korea,KOR,12/30/2021,61038047,20017707,20323052,1537658,0,0,0,0,1,0
South Korea,KOR,12/31/2021,61625649,20280441,20323148,1537937,0,0,0,0,1,0
Spain,ESP,1/8/2021,419994,0,0,0,0,0,0,0,0,0
Spain,ESP,1/15/2021,921604,7271,0,0,0,0,0,0,0,0
Spain,ESP,1/22/2021,1244570,25722,0,0,0,0,0,0,0,0
Spain,ESP,1/29/2021,1616642,29624,0,0,0,0,0,0,0,0
Spain,ESP,2/5/2021,2116265,49885,0,0,0,0,0,0,0,0
Spain,ESP,2/12/2021,2511465,99077,34949,0,0,0,0,0,0,0
Spain,ESP,2/19/2021,2896738,138964,133812,0,0,0,0,0,0,0
Spain,ESP,2/26/2021,3403236,152944,380896,0,0,0,0,0,0,0
Spain,ESP,3/5/2021,3966477,200285,677421,0,0,0,0,0,0,0
Spain,ESP,3/12/2021,4533794,258249,982127,0,0,0,0,0,0,0
Spain,ESP,3/19/2021,5102935,345653,1019704,0,0,0,0,0,0,0
Spain,ESP,3/26/2021,5800714,447095,1448018,0,0,0,0,0,0,0
Spain,ESP,4/2/2021,6473784,549734,1964892,0,0,0,0,0,0,0
Spain,ESP,4/9/2021,7707772,619368,2665422,0,0,0,0,0,0,0
Spain,ESP,4/16/2021,8995929,793517,3201295,0,0,0,0,0,0,0
Spain,ESP,4/23/2021,10278212,964978,3599401,34003,0,0,0,0,0,0
Spain,ESP,4/30/2021,12051162,1127959,3992404,132240,0,0,0,0,0,0
Spain,ESP,5/7/2021,13821985,1341062,4629555,194330,0,0,0,0,0,0
Spain,ESP,5/14/2021,15596967,1784516,4867472,228851,0,0,0,0,0,0
Spain,ESP,5/21/2021,17362353,2153048,4978507,326821,0,0,0,0,0,0
Spain,ESP,5/28/2021,19021311,2491816,5155855,443562,0,0,0,0,0,0
Spain,ESP,6/4/2021,21186695,2760818,5531701,630916,0,0,0,0,0,0
Spain,ESP,6/11/2021,23640645,3150971,5847566,862616,0,0,0,0,0,0
Spain,ESP,6/18/2021,26001552,3505489,6215901,1059927,0,0,0,0,0,0
Spain,ESP,6/25/2021,28505825,3833577,6962424,1224979,0,0,0,0,0,0
Spain,ESP,7/2/2021,31282326,4114619,7763371,1365036,0,0,0,0,0,0
Spain,ESP,7/9/2021,33674640,4497450,8602148,1500688,0,0,0,0,0,0
Spain,ESP,7/16/2021,35727681,5048994,9144628,1644390,0,0,0,0,0,0
Spain,ESP,7/23/2021,37722645,5559480,9449454,1781687,0,0,0,0,0,0
Spain,ESP,7/30/2021,39540541,6078752,9616413,1838808,0,0,0,0,0,0
Spain,ESP,8/6/2021,41251458,6576428,9683345,1885963,0,0,0,0,0,0
Spain,ESP,8/13/2021,43072425,7076396,9718402,1917127,0,0,0,0,0,0
Spain,ESP,8/20/2021,44674828,7561685,9737416,1931819,0,0,0,0,0,0
Spain,ESP,8/27/2021,46047799,8016694,9754266,1944656,0,0,0,0,0,0
Spain,ESP,9/3/2021,47422142,8364189,9766793,1952498,0,0,0,0,0,0
Spain,ESP,9/10/2021,48420416,8551867,9776746,1957743,0,0,0,0,0,0
Spain,ESP,9/17/2021,49058021,8720799,9783045,1962248,0,0,0,0,0,0
Spain,ESP,9/24/2021,49587674,8844022,9787810,1966708,0,0,0,0,0,0
Spain,ESP,10/1/2021,49986591,8938922,9790332,1970121,0,0,0,0,0,0
Spain,ESP,10/8/2021,50238122,8998442,9791977,1973001,0,0,0,0,0,0
Spain,ESP,10/15/2021,50414019,9040772,9792837,1975196,0,0,0,0,0,0
Spain,ESP,10/22/2021,50698071,9091914,9793626,1977711,0,0,0,0,0,0
Spain,ESP,10/29/2021,51279745,9140667,9794461,1979290,0,0,0,0,0,0
Spain,ESP,11/5/2021,51968359,9241253,9794476,1979880,0,0,0,0,0,0
Spain,ESP,11/12/2021,52963516,9410296,9794480,1980225,0,0,0,0,0,0
Spain,ESP,11/19/2021,54009653,9655344,9794482,1980396,0,0,0,0,0,0
Spain,ESP,11/26/2021,55105267,10052781,9794484,1980590,0,0,0,0,0,0
Spain,ESP,12/3/2021,56380568,11001915,9794502,1980671,0,0,0,0,0,0
Spain,ESP,12/10/2021,56992253,12056170,9794508,1980731,0,0,0,0,0,0
Spain,ESP,12/17/2021,58210771,13665221,9794516,1980807,0,0,0,0,0,0
Spain,ESP,12/24/2021,59096908,14865318,9794549,1980858,0,0,0,0,0,0
Spain,ESP,12/31/2021,59671474,16167277,9794559,1980888,0,0,0,0,0,0
Sweden,SWE,1/1/2021,1622,0,0,0,0,0,0,0,0,0
Sweden,SWE,1/8/2021,37879,0,0,0,0,0,0,0,0,0
Sweden,SWE,1/15/2021,104660,0,0,0,0,0,0,0,0,0
Sweden,SWE,1/22/2021,204096,0,0,0,0,0,0,0,0,0
Sweden,SWE,1/29/2021,280865,0,0,0,0,0,0,0,0,0
Sweden,SWE,2/5/2021,363857,0,0,0,0,0,0,0,0,0
Sweden,SWE,2/12/2021,450675,0,9793,0,0,0,0,0,0,0
Sweden,SWE,2/19/2021,552471,14891,37930,0,0,0,0,0,0,0
Sweden,SWE,2/26/2021,651380,23652,77841,0,0,0,0,0,0,0
Sweden,SWE,3/5/2021,750448,36169,147488,0,0,0,0,0,0,0
Sweden,SWE,3/12/2021,867816,58215,219794,0,0,0,0,0,0,0
Sweden,SWE,3/19/2021,995807,84744,230737,0,0,0,0,0,0,0
Sweden,SWE,3/26/2021,1144285,119223,237336,0,0,0,0,0,0,0
Sweden,SWE,4/2/2021,1310948,138210,309881,0,0,0,0,0,0,0
Sweden,SWE,4/9/2021,1504437,175822,417482,0,0,0,0,0,0,0
Sweden,SWE,4/16/2021,1784405,203989,577964,0,0,0,0,0,0,0
Sweden,SWE,4/23/2021,2087903,242596,672291,0,0,0,0,0,0,0
Sweden,SWE,4/30/2021,2419222,272979,707970,0,0,0,0,0,0,0
Sweden,SWE,5/7/2021,2807789,321431,726277,0,0,0,0,0,0,0
Sweden,SWE,5/14/2021,3164216,358909,755757,0,0,0,0,0,0,0
Sweden,SWE,5/21/2021,3510632,422884,797913,0,0,0,0,0,0,0
Sweden,SWE,5/28/2021,3912198,480777,820936,0,0,0,0,0,0,0
Sweden,SWE,6/4/2021,4378338,548352,870288,0,0,0,0,0,0,0
Sweden,SWE,6/11/2021,4924072,614928,937407,0,0,0,0,0,0,0
Sweden,SWE,6/18/2021,5500173,679047,1068443,0,0,0,0,0,0,0
Sweden,SWE,6/25/2021,5975457,734498,1174129,0,0,0,0,0,0,0
Sweden,SWE,7/2/2021,6558494,806803,1251526,0,0,0,0,0,0,0
Sweden,SWE,7/9/2021,7038586,883397,1291803,0,0,0,0,0,0,0
Sweden,SWE,7/16/2021,7435587,980740,1307805,0,0,0,0,0,0,0
Sweden,SWE,7/23/2021,7789172,1063537,1315566,0,0,0,0,0,0,0
Sweden,SWE,7/30/2021,8110978,1135854,1318165,0,0,0,0,0,0,0
Sweden,SWE,8/6/2021,8428216,1205202,1319201,0,0,0,0,0,0,0
Sweden,SWE,8/13/2021,8775069,1280802,1320087,0,0,0,0,0,0,0
Sweden,SWE,8/20/2021,9176707,1368120,1321029,0,0,0,0,0,0,0
Sweden,SWE,8/27/2021,9552722,1448150,1321727,0,0,0,0,0,0,0
